work_id,work_title,danime_title,tag_id,tag_name
2490,ハーモニー,ハーモニー,24,百合
2494,落第騎士の英雄譚,落第騎士の英雄譚,17,ラノベ
2494,落第騎士の英雄譚,落第騎士の英雄譚,21,萌え
2494,落第騎士の英雄譚,落第騎士の英雄譚,26,爆笑
2494,落第騎士の英雄譚,落第騎士の英雄譚,23,主人公最強
2494,落第騎士の英雄譚,落第騎士の英雄譚,49,ツンデレ
2494,落第騎士の英雄譚,落第騎士の英雄譚,39,人気
2494,落第騎士の英雄譚,落第騎士の英雄譚,29,学園
2494,落第騎士の英雄譚,落第騎士の英雄譚,25,BL
2494,落第騎士の英雄譚,落第騎士の英雄譚,51,妹
2496,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,6,恋愛/ラブコメ
2496,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,11,ドラマ/青春
2496,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,17,ラノベ
2496,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,18,幼女
2496,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,29,学園
2497,ワンパンマン,ワンパンマン,28,グロ
2497,ワンパンマン,ワンパンマン,26,爆笑
2497,ワンパンマン,ワンパンマン,31,お仕事
2497,ワンパンマン,ワンパンマン,23,主人公最強
2497,ワンパンマン,ワンパンマン,39,人気
2497,ワンパンマン,ワンパンマン,25,BL
2497,ワンパンマン,ワンパンマン,37,アニメ入門
2498,Dance with Devils,Dance with Devils,2,SF/ファンタジー
2498,Dance with Devils,Dance with Devils,11,ドラマ/青春
2504,ゆるゆり さん☆ハイ！,ゆるゆり さん☆ハイ！,1,コメディ/ギャグ
2504,ゆるゆり さん☆ハイ！,ゆるゆり さん☆ハイ！,6,恋愛/ラブコメ
2504,ゆるゆり さん☆ハイ！,ゆるゆり さん☆ハイ！,14,女性に人気のアニメ
2512,劇場版 蒼き鋼のアルペジオ -アルス・ノヴァ- Cadenza,劇場版 蒼き鋼のアルペジオ -アルス・ノヴァ- Cadenza,2,SF/ファンタジー
2512,劇場版 蒼き鋼のアルペジオ -アルス・ノヴァ- Cadenza,劇場版 蒼き鋼のアルペジオ -アルス・ノヴァ- Cadenza,9,歴史/戦記
2512,劇場版 蒼き鋼のアルペジオ -アルス・ノヴァ- Cadenza,劇場版 蒼き鋼のアルペジオ -アルス・ノヴァ- Cadenza,10,戦争/ミリタリー
2517,屍者の帝国,屍者の帝国,2,SF/ファンタジー
2517,屍者の帝国,屍者の帝国,8,ホラー/サスペンス/推理
2522,うたわれるもの 偽りの仮面,うたわれるもの 偽りの仮面,18,幼女
2524,機動戦士ガンダム 鉄血のオルフェンズ,機動戦士ガンダム 鉄血のオルフェンズ,2,SF/ファンタジー
2524,機動戦士ガンダム 鉄血のオルフェンズ,機動戦士ガンダム 鉄血のオルフェンズ,3,ロボット/メカアニメ
2524,機動戦士ガンダム 鉄血のオルフェンズ,機動戦士ガンダム 鉄血のオルフェンズ,11,ドラマ/青春
2524,機動戦士ガンダム 鉄血のオルフェンズ,機動戦士ガンダム 鉄血のオルフェンズ,14,女性に人気のアニメ
2524,機動戦士ガンダム 鉄血のオルフェンズ,機動戦士ガンダム 鉄血のオルフェンズ,18,幼女
2524,機動戦士ガンダム 鉄血のオルフェンズ,機動戦士ガンダム 鉄血のオルフェンズ,27,鬱
2524,機動戦士ガンダム 鉄血のオルフェンズ,機動戦士ガンダム 鉄血のオルフェンズ,31,お仕事
2524,機動戦士ガンダム 鉄血のオルフェンズ,機動戦士ガンダム 鉄血のオルフェンズ,33,頭脳系/心理戦
2524,機動戦士ガンダム 鉄血のオルフェンズ,機動戦士ガンダム 鉄血のオルフェンズ,48,管理人のおすすめ
2524,機動戦士ガンダム 鉄血のオルフェンズ,機動戦士ガンダム 鉄血のオルフェンズ,25,BL
2524,機動戦士ガンダム 鉄血のオルフェンズ,機動戦士ガンダム 鉄血のオルフェンズ,51,妹
2527,影鰐-KAGEWANI-,影鰐-KAGEWANI-,8,ホラー/サスペンス/推理
2527,影鰐-KAGEWANI-,影鰐-KAGEWANI-,12,ショート
2531,新あたしンち,新あたしンち,1,コメディ/ギャグ
2531,新あたしンち,新あたしンち,4,日常/ほのぼの
2533,ヴァルキリードライヴ マーメイド,ヴァルキリードライヴ マーメイド,5,アクション/バトル
2533,ヴァルキリードライヴ マーメイド,ヴァルキリードライヴ マーメイド,24,百合
2545,新妹魔王の契約者 BURST,新妹魔王の契約者 BURST,2,SF/ファンタジー
2545,新妹魔王の契約者 BURST,新妹魔王の契約者 BURST,5,アクション/バトル
2545,新妹魔王の契約者 BURST,新妹魔王の契約者 BURST,6,恋愛/ラブコメ
2546,終物語,終物語,2,SF/ファンタジー
2546,終物語,終物語,6,恋愛/ラブコメ
2546,終物語,終物語,8,ホラー/サスペンス/推理
2546,終物語,終物語,14,女性に人気のアニメ
2546,終物語,終物語,48,管理人のおすすめ
2550,こわぼん,こわぼん,8,ホラー/サスペンス/推理
2550,こわぼん,こわぼん,12,ショート
2555,GAMBA ガンバと仲間たち,GAMBA ガンバと仲間たち,2,SF/ファンタジー
2555,GAMBA ガンバと仲間たち,GAMBA ガンバと仲間たち,5,アクション/バトル
2563,みんな集まれ！ファルコム学園,みんな集まれ！ファルコム学園,1,コメディ/ギャグ
2563,みんな集まれ！ファルコム学園,みんな集まれ！ファルコム学園,12,ショート
2565,妖怪ウォッチ,妖怪ウォッチ,5,アクション/バトル
2565,妖怪ウォッチ,妖怪ウォッチ,8,ホラー/サスペンス/推理
2566,未確認で進行形,未確認で進行形,1,コメディ/ギャグ
2566,未確認で進行形,未確認で進行形,6,恋愛/ラブコメ
2566,未確認で進行形,未確認で進行形,4,日常/ほのぼの
2566,未確認で進行形,未確認で進行形,18,幼女
2566,未確認で進行形,未確認で進行形,51,妹
2568,桜Trick,桜Trick,6,恋愛/ラブコメ
2568,桜Trick,桜Trick,4,日常/ほのぼの
2568,桜Trick,桜Trick,30,まんがタイムきらら
2568,桜Trick,桜Trick,24,百合
2569,ノラガミ,ノラガミ,2,SF/ファンタジー
2569,ノラガミ,ノラガミ,5,アクション/バトル
2570,THE IDOLM@STER MOVIE 輝きの向こう側へ！,THE IDOLM@STER MOVIE 輝きの向こう側へ！,11,ドラマ/青春
2571,てさぐれ！部活もの あんこーる,てさぐれ！部活もの あんこーる,1,コメディ/ギャグ
2571,てさぐれ！部活もの あんこーる,てさぐれ！部活もの あんこーる,4,日常/ほのぼの
2571,てさぐれ！部活もの あんこーる,てさぐれ！部活もの あんこーる,7,スポーツ/競技
2572,魔法戦争,魔法戦争,2,SF/ファンタジー
2572,魔法戦争,魔法戦争,5,アクション/バトル
2572,魔法戦争,魔法戦争,11,ドラマ/青春
2572,魔法戦争,魔法戦争,17,ラノベ
2574,うーさーのその日暮らし 覚醒編,うーさーのその日暮らし 覚醒編,1,コメディ/ギャグ
2574,うーさーのその日暮らし 覚醒編,うーさーのその日暮らし 覚醒編,12,ショート
2577,となりの関くん,となりの関くん,1,コメディ/ギャグ
2577,となりの関くん,となりの関くん,4,日常/ほのぼの
2577,となりの関くん,となりの関くん,12,ショート
2577,となりの関くん,となりの関くん,14,女性に人気のアニメ
2580,バディ・コンプレックス,バディ・コンプレックス,2,SF/ファンタジー
2580,バディ・コンプレックス,バディ・コンプレックス,3,ロボット/メカアニメ
2580,バディ・コンプレックス,バディ・コンプレックス,5,アクション/バトル
2580,バディ・コンプレックス,バディ・コンプレックス,14,女性に人気のアニメ
2581,のうりん,のうりん,1,コメディ/ギャグ
2581,のうりん,のうりん,6,恋愛/ラブコメ
2581,のうりん,のうりん,11,ドラマ/青春
2581,のうりん,のうりん,17,ラノベ
2581,のうりん,のうりん,26,爆笑
2581,のうりん,のうりん,36,アイドル
2581,のうりん,のうりん,29,学園
2582,世界征服～謀略のズヴィズダー～,世界征服～謀略のズヴィズダー～,2,SF/ファンタジー
2582,世界征服～謀略のズヴィズダー～,世界征服～謀略のズヴィズダー～,1,コメディ/ギャグ
2582,世界征服～謀略のズヴィズダー～,世界征服～謀略のズヴィズダー～,6,恋愛/ラブコメ
2582,世界征服～謀略のズヴィズダー～,世界征服～謀略のズヴィズダー～,18,幼女
2583,ニセコイ,ニセコイ,6,恋愛/ラブコメ
2584,ディーふらぐ！,ディーふらぐ！,1,コメディ/ギャグ
2584,ディーふらぐ！,ディーふらぐ！,6,恋愛/ラブコメ
2584,ディーふらぐ！,ディーふらぐ！,11,ドラマ/青春
2586,お姉ちゃんが来た,お姉ちゃんが来た,1,コメディ/ギャグ
2586,お姉ちゃんが来た,お姉ちゃんが来た,4,日常/ほのぼの
2586,お姉ちゃんが来た,お姉ちゃんが来た,12,ショート
2587,中二病でも恋がしたい！戀,中二病でも恋がしたい！戀,6,恋愛/ラブコメ
2587,中二病でも恋がしたい！戀,中二病でも恋がしたい！戀,11,ドラマ/青春
2589,生徒会役員共＊,生徒会役員共＊,1,コメディ/ギャグ
2589,生徒会役員共＊,生徒会役員共＊,6,恋愛/ラブコメ
2593,ウィッチクラフトワークス,ウィッチクラフトワークス,51,妹
2595,いなり、こんこん、恋いろは。,いなり、こんこん、恋いろは。,2,SF/ファンタジー
2595,いなり、こんこん、恋いろは。,いなり、こんこん、恋いろは。,6,恋愛/ラブコメ
2601,最近、妹のようすがちょっとおかしいんだが。,最近、妹のようすがちょっとおかしいんだが。,1,コメディ/ギャグ
2601,最近、妹のようすがちょっとおかしいんだが。,最近、妹のようすがちょっとおかしいんだが。,6,恋愛/ラブコメ
2601,最近、妹のようすがちょっとおかしいんだが。,最近、妹のようすがちょっとおかしいんだが。,51,妹
2602,パロルのみらい島,パロルのみらい島,2,SF/ファンタジー
2603,スペース☆ダンディ,スペース☆ダンディ,2,SF/ファンタジー
2603,スペース☆ダンディ,スペース☆ダンディ,5,アクション/バトル
2603,スペース☆ダンディ,スペース☆ダンディ,1,コメディ/ギャグ
2604,Z/X IGNITION,Z/X IGNITION,2,SF/ファンタジー
2604,Z/X IGNITION,Z/X IGNITION,5,アクション/バトル
2604,Z/X IGNITION,Z/X IGNITION,11,ドラマ/青春
2608,ウィザード・バリスターズ～弁魔士セシル,ウィザード・バリスターズ～弁魔士セシル,2,SF/ファンタジー
2608,ウィザード・バリスターズ～弁魔士セシル,ウィザード・バリスターズ～弁魔士セシル,5,アクション/バトル
2608,ウィザード・バリスターズ～弁魔士セシル,ウィザード・バリスターズ～弁魔士セシル,8,ホラー/サスペンス/推理
2611,ノブナガン,ノブナガン,2,SF/ファンタジー
2611,ノブナガン,ノブナガン,5,アクション/バトル
2611,ノブナガン,ノブナガン,9,歴史/戦記
2612,ノブナガ・ザ・フール,ノブナガ・ザ・フール,2,SF/ファンタジー
2612,ノブナガ・ザ・フール,ノブナガ・ザ・フール,3,ロボット/メカアニメ
2612,ノブナガ・ザ・フール,ノブナガ・ザ・フール,5,アクション/バトル
2613,ハピネスチャージプリキュア！,ハピネスチャージプリキュア！,2,SF/ファンタジー
2613,ハピネスチャージプリキュア！,ハピネスチャージプリキュア！,5,アクション/バトル
2614,pupa,pupa,28,グロ
2614,pupa,pupa,51,妹
2619,フューチャーカード バディファイト,フューチャーカード バディファイト,2,SF/ファンタジー
2619,フューチャーカード バディファイト,フューチャーカード バディファイト,5,アクション/バトル
2619,フューチャーカード バディファイト,フューチャーカード バディファイト,7,スポーツ/競技
2621,マケン姫っ！通,マケン姫っ！通,5,アクション/バトル
2621,マケン姫っ！通,マケン姫っ！通,6,恋愛/ラブコメ
2631,たまこラブストーリー,たまこラブストーリー,6,恋愛/ラブコメ
2631,たまこラブストーリー,たまこラブストーリー,11,ドラマ/青春
2632,僕らはみんな河合荘,僕らはみんな河合荘,11,ドラマ/青春
2632,僕らはみんな河合荘,僕らはみんな河合荘,26,爆笑
2632,僕らはみんな河合荘,僕らはみんな河合荘,13,青春
2632,僕らはみんな河合荘,僕らはみんな河合荘,38,癒し
2632,僕らはみんな河合荘,僕らはみんな河合荘,48,管理人のおすすめ
2635,一週間フレンズ。,一週間フレンズ。,13,青春
2635,一週間フレンズ。,一週間フレンズ。,38,癒し
2635,一週間フレンズ。,一週間フレンズ。,34,泣ける
2635,一週間フレンズ。,一週間フレンズ。,48,管理人のおすすめ
2636,マンガ家さんとアシスタントさんと,マンガ家さんとアシスタントさんと,6,恋愛/ラブコメ
2636,マンガ家さんとアシスタントさんと,マンガ家さんとアシスタントさんと,4,日常/ほのぼの
2636,マンガ家さんとアシスタントさんと,マンガ家さんとアシスタントさんと,12,ショート
2636,マンガ家さんとアシスタントさんと,マンガ家さんとアシスタントさんと,49,ツンデレ
2636,マンガ家さんとアシスタントさんと,マンガ家さんとアシスタントさんと,48,管理人のおすすめ
2637,ブレイク ブレイド,ブレイク ブレイド,2,SF/ファンタジー
2637,ブレイク ブレイド,ブレイク ブレイド,3,ロボット/メカアニメ
2637,ブレイク ブレイド,ブレイク ブレイド,10,戦争/ミリタリー
2642,ブレイドアンドソウル,ブレイドアンドソウル,2,SF/ファンタジー
2642,ブレイドアンドソウル,ブレイドアンドソウル,5,アクション/バトル
2644,猫のダヤン,猫のダヤン,2,SF/ファンタジー
2644,猫のダヤン,猫のダヤン,4,日常/ほのぼの
2645,魔法科高校の劣等生,魔法科高校の劣等生,2,SF/ファンタジー
2645,魔法科高校の劣等生,魔法科高校の劣等生,5,アクション/バトル
2645,魔法科高校の劣等生,魔法科高校の劣等生,6,恋愛/ラブコメ
2645,魔法科高校の劣等生,魔法科高校の劣等生,17,ラノベ
2645,魔法科高校の劣等生,魔法科高校の劣等生,23,主人公最強
2645,魔法科高校の劣等生,魔法科高校の劣等生,29,学園
2645,魔法科高校の劣等生,魔法科高校の劣等生,41,夏休みに観たい
2645,魔法科高校の劣等生,魔法科高校の劣等生,51,妹
2648,それでも世界は美しい,それでも世界は美しい,6,恋愛/ラブコメ
2648,それでも世界は美しい,それでも世界は美しい,11,ドラマ/青春
2648,それでも世界は美しい,それでも世界は美しい,19,ショタ
2658,ドラゴンコレクション,ドラゴンコレクション,2,SF/ファンタジー
2658,ドラゴンコレクション,ドラゴンコレクション,5,アクション/バトル
2659,犬神さんと猫山さん,犬神さんと猫山さん,24,百合
2662,ノーゲーム・ノーライフ,ノーゲーム・ノーライフ,2,SF/ファンタジー
2662,ノーゲーム・ノーライフ,ノーゲーム・ノーライフ,6,恋愛/ラブコメ
2662,ノーゲーム・ノーライフ,ノーゲーム・ノーライフ,7,スポーツ/競技
2662,ノーゲーム・ノーライフ,ノーゲーム・ノーライフ,52,異世界
2662,ノーゲーム・ノーライフ,ノーゲーム・ノーライフ,22,超超萌え萌え
2663,ソウルイーターノット！,ソウルイーターノット！,2,SF/ファンタジー
2663,ソウルイーターノット！,ソウルイーターノット！,1,コメディ/ギャグ
2663,ソウルイーターノット！,ソウルイーターノット！,11,ドラマ/青春
2663,ソウルイーターノット！,ソウルイーターノット！,24,百合
2669,極黒のブリュンヒルデ,極黒のブリュンヒルデ,2,SF/ファンタジー
2669,極黒のブリュンヒルデ,極黒のブリュンヒルデ,5,アクション/バトル
2669,極黒のブリュンヒルデ,極黒のブリュンヒルデ,8,ホラー/サスペンス/推理
2669,極黒のブリュンヒルデ,極黒のブリュンヒルデ,28,グロ
2670,スティーブン・ユニバース,スティーブン・ユニバース,2,SF/ファンタジー
2670,スティーブン・ユニバース,スティーブン・ユニバース,12,ショート
2672,ご注文はうさぎですか？,ご注文はうさぎですか？,1,コメディ/ギャグ
2672,ご注文はうさぎですか？,ご注文はうさぎですか？,4,日常/ほのぼの
2672,ご注文はうさぎですか？,ご注文はうさぎですか？,14,女性に人気のアニメ
2672,ご注文はうさぎですか？,ご注文はうさぎですか？,48,管理人のおすすめ
2672,ご注文はうさぎですか？,ご注文はうさぎですか？,46,元気がない時に観たい
2673,星刻の竜騎士,星刻の竜騎士,2,SF/ファンタジー
2673,星刻の竜騎士,星刻の竜騎士,5,アクション/バトル
2673,星刻の竜騎士,星刻の竜騎士,6,恋愛/ラブコメ
2673,星刻の竜騎士,星刻の竜騎士,17,ラノベ
2673,星刻の竜騎士,星刻の竜騎士,18,幼女
2673,星刻の竜騎士,星刻の竜騎士,49,ツンデレ
2674,ベイビーステップ,ベイビーステップ,7,スポーツ/競技
2674,ベイビーステップ,ベイビーステップ,11,ドラマ/青春
2675,彼女がフラグをおられたら,彼女がフラグをおられたら,2,SF/ファンタジー
2675,彼女がフラグをおられたら,彼女がフラグをおられたら,1,コメディ/ギャグ
2675,彼女がフラグをおられたら,彼女がフラグをおられたら,6,恋愛/ラブコメ
2675,彼女がフラグをおられたら,彼女がフラグをおられたら,17,ラノベ
2675,彼女がフラグをおられたら,彼女がフラグをおられたら,49,ツンデレ
2676,メカクシティアクターズ,メカクシティアクターズ,17,ラノベ
2676,メカクシティアクターズ,メカクシティアクターズ,32,タイムリープ
2676,メカクシティアクターズ,メカクシティアクターズ,36,アイドル
2678,ブラック・ブレット,ブラック・ブレット,2,SF/ファンタジー
2678,ブラック・ブレット,ブラック・ブレット,5,アクション/バトル
2678,ブラック・ブレット,ブラック・ブレット,6,恋愛/ラブコメ
2678,ブラック・ブレット,ブラック・ブレット,17,ラノベ
2678,ブラック・ブレット,ブラック・ブレット,18,幼女
2678,ブラック・ブレット,ブラック・ブレット,27,鬱
2678,ブラック・ブレット,ブラック・ブレット,20,闇堕ち
2679,棺姫のチャイカ,棺姫のチャイカ,2,SF/ファンタジー
2679,棺姫のチャイカ,棺姫のチャイカ,5,アクション/バトル
2679,棺姫のチャイカ,棺姫のチャイカ,6,恋愛/ラブコメ
2679,棺姫のチャイカ,棺姫のチャイカ,17,ラノベ
2679,棺姫のチャイカ,棺姫のチャイカ,51,妹
2680,悪魔のリドル,悪魔のリドル,5,アクション/バトル
2680,悪魔のリドル,悪魔のリドル,11,ドラマ/青春
2680,悪魔のリドル,悪魔のリドル,24,百合
2683,ジョジョの奇妙な冒険 スターダストクルセイダース,ジョジョの奇妙な冒険 スターダストクルセイダース,2,SF/ファンタジー
2683,ジョジョの奇妙な冒険 スターダストクルセイダース,ジョジョの奇妙な冒険 スターダストクルセイダース,5,アクション/バトル
2683,ジョジョの奇妙な冒険 スターダストクルセイダース,ジョジョの奇妙な冒険 スターダストクルセイダース,8,ホラー/サスペンス/推理
2683,ジョジョの奇妙な冒険 スターダストクルセイダース,ジョジョの奇妙な冒険 スターダストクルセイダース,14,女性に人気のアニメ
2684,金田一少年の事件簿R,金田一少年の事件簿R,8,ホラー/サスペンス/推理
2684,金田一少年の事件簿R,金田一少年の事件簿R,11,ドラマ/青春
2685,オレカバトル,オレカバトル,2,SF/ファンタジー
2685,オレカバトル,オレカバトル,5,アクション/バトル
2686,龍ヶ嬢七々々の埋蔵金,龍ヶ嬢七々々の埋蔵金,8,ホラー/サスペンス/推理
2686,龍ヶ嬢七々々の埋蔵金,龍ヶ嬢七々々の埋蔵金,11,ドラマ/青春
2686,龍ヶ嬢七々々の埋蔵金,龍ヶ嬢七々々の埋蔵金,17,ラノベ
2688,蟲師 続章,蟲師 続章,2,SF/ファンタジー
2688,蟲師 続章,蟲師 続章,8,ホラー/サスペンス/推理
2688,蟲師 続章,蟲師 続章,11,ドラマ/青春
2689,selector infected WIXOSS,selector infected WIXOSS,2,SF/ファンタジー
2689,selector infected WIXOSS,selector infected WIXOSS,5,アクション/バトル
2689,selector infected WIXOSS,selector infected WIXOSS,7,スポーツ/競技
2689,selector infected WIXOSS,selector infected WIXOSS,27,鬱
2690,秘密結社 鷹の爪 EX,秘密結社 鷹の爪 EX,1,コメディ/ギャグ
2690,秘密結社 鷹の爪 EX,秘密結社 鷹の爪 EX,12,ショート
2692,シドニアの騎士,シドニアの騎士,2,SF/ファンタジー
2692,シドニアの騎士,シドニアの騎士,3,ロボット/メカアニメ
2692,シドニアの騎士,シドニアの騎士,11,ドラマ/青春
2693,カリーノ・コニ,カリーノ・コニ,12,ショート
2695,ハイキュー!!,ハイキュー!!,7,スポーツ/競技
2695,ハイキュー!!,ハイキュー!!,13,青春
2695,ハイキュー!!,ハイキュー!!,29,学園
2695,ハイキュー!!,ハイキュー!!,37,アニメ入門
2696,神々の悪戯,神々の悪戯,35,ヤンデレ
2696,神々の悪戯,神々の悪戯,25,BL
2702,ワールドフールニュース,ワールドフールニュース,1,コメディ/ギャグ
2702,ワールドフールニュース,ワールドフールニュース,12,ショート
2706,健全ロボ ダイミダラー,健全ロボ ダイミダラー,2,SF/ファンタジー
2706,健全ロボ ダイミダラー,健全ロボ ダイミダラー,3,ロボット/メカアニメ
2706,健全ロボ ダイミダラー,健全ロボ ダイミダラー,1,コメディ/ギャグ
2706,健全ロボ ダイミダラー,健全ロボ ダイミダラー,48,管理人のおすすめ
2708,キャプテン・アース,キャプテン・アース,2,SF/ファンタジー
2708,キャプテン・アース,キャプテン・アース,3,ロボット/メカアニメ
2708,キャプテン・アース,キャプテン・アース,11,ドラマ/青春
2709,魔法少女大戦,魔法少女大戦,2,SF/ファンタジー
2709,魔法少女大戦,魔法少女大戦,5,アクション/バトル
2716,金色のコルダ Blue♪Sky,金色のコルダ Blue♪Sky,25,BL
2717,超爆裂異次元メンコバトル ギガントシューター つかさ,超爆裂異次元メンコバトル ギガントシューター つかさ,12,ショート
2719,映画プリキュアオールスターズNewStage3 永遠のともだち,映画プリキュアオールスターズNewStage3 永遠のともだち,2,SF/ファンタジー
2719,映画プリキュアオールスターズNewStage3 永遠のともだち,映画プリキュアオールスターズNewStage3 永遠のともだち,5,アクション/バトル
2724,アルドノア・ゼロ,アルドノア・ゼロ,2,SF/ファンタジー
2724,アルドノア・ゼロ,アルドノア・ゼロ,3,ロボット/メカアニメ
2724,アルドノア・ゼロ,アルドノア・ゼロ,14,女性に人気のアニメ
2724,アルドノア・ゼロ,アルドノア・ゼロ,48,管理人のおすすめ
2725,ハナヤマタ,ハナヤマタ,11,ドラマ/青春
2725,ハナヤマタ,ハナヤマタ,30,まんがタイムきらら
2725,ハナヤマタ,ハナヤマタ,13,青春
2725,ハナヤマタ,ハナヤマタ,48,管理人のおすすめ
2725,ハナヤマタ,ハナヤマタ,22,超超萌え萌え
2728,DRAMAtical Murder,DRAMAtical Murder,2,SF/ファンタジー
2728,DRAMAtical Murder,DRAMAtical Murder,3,ロボット/メカアニメ
2728,DRAMAtical Murder,DRAMAtical Murder,25,BL
2730,東京喰種トーキョーグール,東京喰種トーキョーグール,5,アクション/バトル
2730,東京喰種トーキョーグール,東京喰種トーキョーグール,8,ホラー/サスペンス/推理
2730,東京喰種トーキョーグール,東京喰種トーキョーグール,11,ドラマ/青春
2730,東京喰種トーキョーグール,東京喰種トーキョーグール,14,女性に人気のアニメ
2733,スペース☆ダンディ シーズン2,スペース☆ダンディ シーズン2,2,SF/ファンタジー
2733,スペース☆ダンディ シーズン2,スペース☆ダンディ シーズン2,5,アクション/バトル
2733,スペース☆ダンディ シーズン2,スペース☆ダンディ シーズン2,1,コメディ/ギャグ
2735,普通の女子校生が【ろこどる】やってみた。,普通の女子校生が【ろこどる】やってみた。,11,ドラマ/青春
2735,普通の女子校生が【ろこどる】やってみた。,普通の女子校生が【ろこどる】やってみた。,24,百合
2735,普通の女子校生が【ろこどる】やってみた。,普通の女子校生が【ろこどる】やってみた。,31,お仕事
2735,普通の女子校生が【ろこどる】やってみた。,普通の女子校生が【ろこどる】やってみた。,36,アイドル
2735,普通の女子校生が【ろこどる】やってみた。,普通の女子校生が【ろこどる】やってみた。,46,元気がない時に観たい
2735,普通の女子校生が【ろこどる】やってみた。,普通の女子校生が【ろこどる】やってみた。,22,超超萌え萌え
2738,アオハライド,アオハライド,6,恋愛/ラブコメ
2738,アオハライド,アオハライド,11,ドラマ/青春
2738,アオハライド,アオハライド,13,青春
2738,アオハライド,アオハライド,29,学園
2738,アオハライド,アオハライド,41,夏休みに観たい
2742,月刊少女野崎くん,月刊少女野崎くん,1,コメディ/ギャグ
2742,月刊少女野崎くん,月刊少女野崎くん,11,ドラマ/青春
2742,月刊少女野崎くん,月刊少女野崎くん,14,女性に人気のアニメ
2742,月刊少女野崎くん,月刊少女野崎くん,21,萌え
2742,月刊少女野崎くん,月刊少女野崎くん,26,爆笑
2742,月刊少女野崎くん,月刊少女野崎くん,31,お仕事
2742,月刊少女野崎くん,月刊少女野崎くん,41,夏休みに観たい
2742,月刊少女野崎くん,月刊少女野崎くん,48,管理人のおすすめ
2744,幕末Rock,幕末Rock,5,アクション/バトル
2744,幕末Rock,幕末Rock,9,歴史/戦記
2744,幕末Rock,幕末Rock,11,ドラマ/青春
2745,六畳間の侵略者!?,六畳間の侵略者!?,2,SF/ファンタジー
2745,六畳間の侵略者!?,六畳間の侵略者!?,1,コメディ/ギャグ
2745,六畳間の侵略者!?,六畳間の侵略者!?,6,恋愛/ラブコメ
2745,六畳間の侵略者!?,六畳間の侵略者!?,17,ラノベ
2746,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ！,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ！,2,SF/ファンタジー
2746,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ！,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ！,5,アクション/バトル
2747,残響のテロル,残響のテロル,8,ホラー/サスペンス/推理
2747,残響のテロル,残響のテロル,11,ドラマ/青春
2749,毎度！浦安鉄筋家族,毎度！浦安鉄筋家族,1,コメディ/ギャグ
2749,毎度！浦安鉄筋家族,毎度！浦安鉄筋家族,12,ショート
2750,ヤマノススメ セカンドシーズン,ヤマノススメ セカンドシーズン,7,スポーツ/競技
2750,ヤマノススメ セカンドシーズン,ヤマノススメ セカンドシーズン,11,ドラマ/青春
2750,ヤマノススメ セカンドシーズン,ヤマノススメ セカンドシーズン,12,ショート
2752,グラスリップ,グラスリップ,11,ドラマ/青春
2752,グラスリップ,グラスリップ,13,青春
2754,ソードアート・オンラインII,ソードアート・オンラインII,23,主人公最強
2754,ソードアート・オンラインII,ソードアート・オンラインII,52,異世界
2759,精霊使いの剣舞,精霊使いの剣舞,2,SF/ファンタジー
2759,精霊使いの剣舞,精霊使いの剣舞,6,恋愛/ラブコメ
2759,精霊使いの剣舞,精霊使いの剣舞,17,ラノベ
2759,精霊使いの剣舞,精霊使いの剣舞,49,ツンデレ
2760,アカメが斬る！,アカメが斬る！,2,SF/ファンタジー
2760,アカメが斬る！,アカメが斬る！,5,アクション/バトル
2760,アカメが斬る！,アカメが斬る！,8,ホラー/サスペンス/推理
2762,プリパラ,プリパラ,11,ドラマ/青春
2765,ばらかもん,ばらかもん,4,日常/ほのぼの
2765,ばらかもん,ばらかもん,11,ドラマ/青春
2765,ばらかもん,ばらかもん,38,癒し
2765,ばらかもん,ばらかもん,41,夏休みに観たい
2766,美少女戦士セーラームーンCrystal,美少女戦士セーラームーンCrystal,2,SF/ファンタジー
2766,美少女戦士セーラームーンCrystal,美少女戦士セーラームーンCrystal,5,アクション/バトル
2766,美少女戦士セーラームーンCrystal,美少女戦士セーラームーンCrystal,6,恋愛/ラブコメ
2766,美少女戦士セーラームーンCrystal,美少女戦士セーラームーンCrystal,14,女性に人気のアニメ
2767,LOVE STAGE!!,LOVE STAGE!!,1,コメディ/ギャグ
2767,LOVE STAGE!!,LOVE STAGE!!,6,恋愛/ラブコメ
2767,LOVE STAGE!!,LOVE STAGE!!,25,BL
2773,さばげぶっ！,さばげぶっ！,1,コメディ/ギャグ
2775,白銀の意思 アルジェヴォルン,白銀の意思 アルジェヴォルン,2,SF/ファンタジー
