id,title
1664,はじめてのギャル 第11話「はじめての文化祭」
1665,モンスターストライク 消えゆく宇宙編
1666,孤独のグルメ (タテアニメ)
1667,くるねこ (タテアニメ)
1668,DCスーパーヒーローズ vs 鷹の爪団
1673,To LOVEる -とらぶる- OVA 「Multiplication ～前から後ろから～」
1674,機動戦士ガンダム サンダーボルト BANDIT FLOWER
1675,RWBY VOLUME 4
1676,レゴ ニンジャゴー(5)
1677,刀剣乱舞-花丸- ～幕間回想録～
1678,UQ HOLDER! ～魔法先生ネギま!2～
1679,Code:Realize ～創世の姫君～
1681,大正ちっちゃいさん
1682,ディアホライゾン (被)
1683,Fate/Grand Order -MOONLIGHT/LOSTROOM-
1684,コードギアス 反逆のルルーシュI 興道
1685,映画 キラキラ☆プリキュアアラモード パリッと！想い出のミルフィーユ！
1686,Petit☆ドリームスターズ！レッツ・ラ・クッキン？ショータイム！
1687,あめこん!! (雨色ココア第4期)
1688,ゴッホ～最期の手紙～
1689,ブレードランナー ブラックアウト 2022
1690,シルバニアファミリー ミニストーリー
1692,フルメタル・パニック！ ディレクターズカット版 第1部「ボーイ・ミーツ・ガール」編
1693,aiseki MOGOL GIRL
1694,うっかりペネロペ 第4シリーズ
1696,それいけ！アンパンマン クリスマススペシャル コキンちゃんとクリスマスのおくりもの
1697,ROAD TO YOU -君へと続く道-
1698,めんトリ (タテアニメ)
1699,宇宙戦艦ヤマト2202 愛の戦士たち 第三章「純愛篇」
1700,ひとり暮らしの小学生 (タテアニメ)
1701,少女週末授業
1702,バジャのスタジオ
1703,イナズマデリバリー シーズン2
1704,僕はロボットごしの君に恋をする
1705,ネト充のススメ OVA
1706,レゴ スター・ウォーズ フリーメーカーの冒険
1707,曇天に笑う<外伝> ～決別、犲の誓い～
1708,バイト先は「悪の組織」！？
1709,ありがとう20年、そしてこれからも
1710,いたずら魔女と眠らない街
1711,機動戦士ガンダム THE ORIGIN V 激突 ルウム会戦
1712,生きのびるために
1713,ごにんばやし！
1715,暗殺教室 (第2期)
1716,特別先行版 甲鉄城のカバネリ 序章
1717,ドラえもん 新・のび太の日本誕生
1719,てーきゅう 第7期
1720,赤髪の白雪姫 (第2期)
1721,ブラザーフッド ファイナルファンタジーXV
1723,GATE 自衛隊 彼の地にて、斯く戦えり（第2期）
1724,アクティヴレイド -機動強襲室第八係-
1727,虹色デイズ
1730,ももくり
1731,血液型くん！4
1732,がんばれ！ルルロロ(第3シリーズ)
1733,忍たま乱太郎の宇宙大冒険 with コズミックフロント☆NEXT
1734,彼女と彼女の猫 -Everything Flows-
1735,劇場版 探偵オペラ ミルキィホームズ ～逆襲のミルキィホームズ～
1736,映画プリパラ み〜んなのあこがれ♪レッツゴー☆プリパリ
1737,監獄学園 OAD
1739,かっちけねぇ！
1740,ふらいんぐうぃっち ぷち
1742,ハルチカ ～ハルタとチカは青春する～
1749,少女たちは荒野を目指す OVA「戦略的ゲームバンドル版…と言うべきものかしら」
1753,風の又三郎
1754,おしえて！ギャル子ちゃん
1757,デュラララ!!×2 結
1758,Dimension W
1759,ファンタシースターオンライン2 ジ アニメーション
1761,プリンス・オブ・ストライド　オルタナティブ
1762,霊剣山 星屑たちの宴
1763,闇芝居（3期）
1764,SUSHI POLICE
1766,ラストエグザイル ‐銀翼のファム‐ Over The Wishes
1767,新劇場版 頭文字D Legend3 -夢現-
1768,劇場版 selector destructed WIXOSS
1769,ひつじのショーン スペシャル ～いたずらラマがやってきた！～
1771,コードギアス 亡国のアキト 最終章 愛シキモノタチヘ
1772,ひかり ～刈谷をつなぐ物語～
1773,カラフル忍者いろまき
1774,忍たま乱太郎の宇宙大冒険 with コズミックフロント☆NEXT 第2シーズン
1775,ルパン三世 イタリアン・ゲーム
1776,暗殺教室 課外授業編
1777,おくさまが生徒会長! EX「生徒会長とお風呂遊び」
1778,同級生 (映画)
1779,新妹魔王の契約者 BURST OVA(第11話)「東城刃更の至極平和な日常」
1780,空戦魔導士候補生の教官 未放送(第13話)「レクティの、いきものがかり」
1781,それが声優！ 特別編「プチ打ち上げ」
1782,傷物語 Ⅰ 鉄血篇
1790,クイーンズブレイド グリムワール
1791,劇場版しまじろうのわお！ しまじろうとえほんのくに
1792,おなら吾郎
1793,ばくおん!! OAD
1794,アニマルズ：シーズン1
1795,赤髪の白雪姫 OVA「なんでもない宝物、この頁」
1796,おそ松さん ショートフィルムシリーズ
1797,美少女遊戯ユニット クレーンゲール
1798,機動戦士ガンダム サンダーボルト DECEMBER SKY
1799,Re:ゼロから始める休憩時間（ブレイクタイム）
1801,少年アシベ GO!GO!ゴマちゃん
1804,影鰐-KAGEWANI- 承
1805,アルティメット・スパイダーマン VS シニスター・シックス
1810,名探偵コナン 純黒の悪夢
1811,ラグナストライクエンジェルズ
1813,ぼのぼの (2016)
1817,オーバー・ザ・ガーデンウォール
1818,想いのかけら
1820,あはれ！名作くん
1822,残念中高年の健康見栄講座
1823,マクロスΔ（デルタ）
1824,レゴ ニンジャゴー (天空の海賊編)
1825,なぜ生きる ー蓮如上人と吉崎炎上ー
1832,12歳。～ちっちゃなムネのトキメキ～
1835,ガールズ&パンツァー 劇場版 OVA
1837,Re:プチから始める異世界生活
1839,政宗ダテニクル
1840,美少女戦士セーラームーンCrystal Season III
1842,うしおととら (TVシリーズ・第3クール)
1844,デュエル・マスターズVSRF
1851,劇場版 牙狼〈GARO〉-DIVINE FLAME-
1852,オールフリーと楽しむ、この夏イチオシ物語 (おそ松さん)
1854,逆転裁判 〜その「真実」、異議あり！〜
1856,コンクリート・レボルティオ～超人幻想～ THE LAST SONG
1858,SUPER LOVERS (スーパーラヴァーズ)
1859,怪盗ジョーカー シーズン3
1860,TERRAFORMARS REVENGE (テラフォーマーズ リベンジ)
1861,境界のRINNE（第2シリーズ）
1862,カードファイト!! ヴァンガードG ストライドゲート編
1863,血界戦線 OVA 王様のレストランの王様
1864,くまみこ OVA
1865,ニンジャスレイヤー フロムアニメイシヨン（スペシャル・エディシヨン版）
1866,ぼくらベアベアーズ
1867,ほのぼのログ
1869,劇場版 亜人 -衝突-
1875,クレヨンしんちゃん 爆睡！ユメミーワールド大突撃
1876,パワーパフ ガールズ (2016)
1877,ぱんどせる
1879,猫も、オンダケ
1881,機動戦士ガンダムUC（ユニコーン） RE:0096
1883,ベイブレードバースト
1884,マギ シンドバッドの冒険
1885,わしも-wasimo-(第4シリーズ)
1886,劇場版 響け！ユーフォニアム～北宇治高校吹奏楽部へようこそ～
1888,RS計画 -Rebirth Storage-
1889,機動戦士ガンダム THE ORIGIN III 暁の蜂起
1890,オシリスの天秤2
1891,アグレッシブ烈子 (2016)
1892,亜人 OAD
1893,FAIRY TAIL 第2期 OAD
1894,劇場版 明治東亰恋伽 〜花鏡の幻想曲〜
1895,ベルセルク (2016年)
1896,それいけ！アンパンマン おもちゃの星のナンダとルンダ
1897,OZMAFIA!! (オズマフィア)
1899,PERSONA5 the Animation -THE DAY BREAKERS-
1900,銀河機攻隊 マジェスティックプリンス (マジェスティックアワー)
1903,こちら葛飾区亀有公園前派出所～THE FINAL 両津勘吉最後の日～
1904,Thunderbolt Fantasy 東離劍遊紀
1908,キングスグレイブ ファイナルファンタジーXV
1910,SHOW BY ROCK!! しょ～と!!
1911,ツキウタ。THE ANIMATION
1914,アクセル・ワールド INFINITE∞BURST
1915,アクティヴレイド -機動強襲室第八係-  2nd
1916,食戟のソーマ 弍ノ皿
1918,planetarian～ちいさなほしのゆめ～
1921,ぐらＰ＆ろで夫
1922,トランスフォーマーアドベンチャー -マイクロンの章-
1923,劇場版 亜人 -衝戟-
1925,TABOO TATTOO (タブー・タトゥー)
1926,アイカツ！ 〜ねらわれた魔法のアイカツ！カード〜
1929,ダンガンロンパ３ –The End of 希望ヶ峰学園– 絶望編
1932,ダンガンロンパ３ –The End of 希望ヶ峰学園– 未来編
1933,Rewrite (リライト)
1935,ONE PIECE 〜ハートオブゴールド〜
1936,ジョーカー・ゲーム 新作アニメーション「黒猫ヨルの冒険」
1942,ボージャック・ホースマン シーズン3
1947,アルスラーン戦記 風塵乱舞
1948,ONE PIECE FILM GOLD
1951,傷物語 Ⅱ 熱血篇
1952,ポケモン・ザ・ムービーXY&Z ボルケニオンと機巧のマギアナ
1953,レッドタートル ある島の物語
1954,ダンガンロンパ３ –The End of 希望ヶ峰学園– 希望編
1956,虹色デイズ OAD
1957,サウスパーク シーズン20
1959,魔装学園H×H (ハイブリッドハート)
1962,ねむれ思い子 空のしとねに
1963,銀魂 OAD 愛染香篇
1964,ファインディング・ドリー
1965,ガンダムビルドファイターズトライ　アイランド・ウォーズ 
1966,UNDER THE DOG
1970,魔法少女？なりあ☆がーるず
1973,鷹の爪8 吉田くんの×(バッテン)ファイル
1974,黒子のバスケ ウインターカップ総集編 ～影と光～
1975,FASTENING DAYS 2
1976,Fate/kaleid liner プリズマ☆イリヤ ドライ！ ショートアニメ
1977,暁のヨナ OVA 黄龍ゼノ過去編
1978,ぷれぷれぷれあです OVA「なざりっく最大の危機」
1979,LIABLE FOR ANSWER
1981,SHELTER
1985,12歳。～ちっちゃなムネのトキメキ～ セカンドシーズン
1986,タイガーマスクＷ
1988,こねこのチー ポンポンらー大冒険
1989,劇場版マジェスティックプリンス 覚醒の遺伝子
1990,雨色ココア in Hawaii
1991,侍霊演武：将星乱
1994,てーきゅう 第8期
1999,Fate/Grand Order –First Order–
2001,バーナード嬢曰く。
2004,猫のダヤン ふしぎ劇場
2005,RWBY Volume 3
2007,ルガーコード1951
2008,Occultic;Nine-オカルティック・ナイン-
2011,天地無用！魎皇鬼 第四期
2012,怪盗ジョーカー シーズン4
2013,クビキリサイクル
2014,ペペペペン議員
2016,ポケットモンスター サン&ムーン
2017,映画 魔法つかいプリキュア! 奇跡の変身!キュアモフルン!
2021,文豪ストレイドッグス (第2期)
2023,トランスフォーマーアドベンチャー -マイクロンの章- 新たなる敵
2025,殺せんせーＱ！
2026,ポケモンジェネレーションズ
2028,モンスターハンターストーリーズ RIDE ON
2031,レゴ ニンジャゴー(よみがえりの日編) 
2032,黒子のバスケ ウインターカップ総集編 ～涙の先へ～
2033,劇場版 暗殺教室 365日の時間
2034,黒子のバスケ ウインターカップ総集編 ～扉の向こう～
2036,バキ 最凶死刑囚編SPアニメ
2037,PJベリーのもぐもぐむにゃむにゃ
2038,ストライク・ザ・ブラッドII
2040,GANTZ:O
2041,ハイキュー!! 烏野高校 VS 白鳥沢学園高校
2042,がん がん がんこちゃん
2043,あおおに～じ・あにめーしょん～
2046,CHEATING CRAFT
2047,ALL OUT!!オールアウト
2048,モンスターストライク THE MOVIE はじまりの場所へ
2049,亜人(第2期)
2053,ヘボット！
2055,カードファイト!! ヴァンガードG NEXT
2056,戦国鳥獣戯画〜甲〜
2058,機動警察パトレイバーREBOOT
2059,CYBORG009 CALL OF JUSTICE
2061,どちゃもん じゅにあ(第2シリーズ)
2064,ブブキ・ブランキ 星の巨人 
2065,「英雄」解体
2066,レゴ ネックスナイツ (ナイツへの道編) 
2067,うさぎのモフィ(第4シーズン) 
2068,名探偵コナン エピソード“ONE” 小さくなった名探偵
2070,モンスター娘のいる日常OAD
2074,RWBY Volume 2
2075,機動戦士ガンダム 鉄血のオルフェンズ (第2期)
2076,あにトレ!!XX～ひとつ屋根の下で～
2079,Bloodivores
2080,オトナの一休さん
2081,コチンPa!2nd
2083,僕のヒーローアカデミア OVA
2086,タマ＆フレンズ ～うちのタマ知りませんか？～
2089,ガールフレンド（♪）
2090,ゼーガペイン ADP
2091,艦隊これくしょん -艦これ- 劇場版
2093,美少女遊戯ユニット クレーンゲール ギャラクシー
2094,はがねオーケストラ
2095,機動戦士ガンダム THE ORIGIN IV 運命の前夜
2096,好きになるその瞬間を。〜告白実行委員会〜
2097,おそ松さん おうまでこばなし
2098,6HP (シックスハートプリンセス)
2099,探偵オペラ ミルキィホームズ ファンファンパーリーナイト♪ ～ケンとジャネットの贈り物～
2101,それいけ！アンパンマン クリスマススペシャル 	ポッポちゃんのきらきらクリスマス
2102,甲鉄城のカバネリ 総集編 前編 集う光
2103,彼岸島X
2104,擬人化でまなぼ！
2105,カゲロウデイズ-in a day's-
2106,6つ子とおうまの物語 (おそ松さん)
2107,腐男子高校生活 #13(未放送話)「スポーツの秋 煩悩の秋」
2108,デュラララ!!×2 承
2110,黒子のバスケ 第3期
2111,絆創交差点
2115,春を彩る
2118,アップルシード アルファ
2120,ハイスクールD×D NEW 第13話「おっぱい、包みます！」
2123,純潔のマリア
2124,劇場版しまじろうのわお！ しまじろうとおおきなき
2126,アルドノア・ゼロ (第2期)
2132,DOG DAYS″
2137,ウィッチクラフトワークス OAD「多華宮君と妹の悪巧み」
2138,一騎当千 Extravaganza Epoch
2140,ドアマイガーD
2143,放課後ミッドナイターズショートムービーズ
2144,でででん
2145,Cirque le coeur
2146,劇場版 PSYCHO-PASS サイコパス
2148,ポケットモンスター XY特別編 最強メガシンカ ～Act III～
2149,探偵歌劇ミルキィホームズTD
2150,百花繚乱 サムライアフター
2151,血液型くん！2
2152,新トムとジェリー ショー
2153,花とアリス殺人事件
2156,キュートランスフォーマー 帰ってきたコンボイの謎
2158,ぱんきす！2次元
2159,スター・ウォーズ 反乱者たち
2160,劇場版 シドニアの騎士
2161,パパのいうことを聞きなさい！ OVA「異人たちとの春」
2162,えくそだすっ！
2163,ドラえもん のび太の宇宙英雄記
2164,わしも-wasimo- (第2シリーズ)
2165,機動戦士ガンダム THE ORIGIN I 青い瞳のキャスバル
2166,劇場版プリパラ み〜んなあつまれ！プリズム☆ツアーズ
2167,棺姫のチャイカ OVA「狙われた棺／蘇る遺跡」
2168,うわばきクック
2169,鬼灯の冷徹OAD
2170,Free! -Eternal Summer- Extra Fr「禁断のオールハード！」
2171,DIABOLIK LOVERS OVA
2172,トリニティセブン OVA「七つの大罪と七魔道士」
2173,映画 プリキュアオールスターズ 春のカーニバル♪
2180,名探偵コナン 業火の向日葵
2181,てーきゅう 第4期
2185,アルスラーン戦記 (2015)
2190,境界のRINNE
2192,ハロー!!きんいろモザイク
2194,ウサビッチZERO
2196,第三飛行少女隊
2197,たまごっち！たまともだいしゅーGO
2199,ニセコイ：
2200,Fate/stay night [Unlimited Blade Works] 2ndシーズン
2203,ダイヤのA ‐SECOND SEASON‐
2204,コードギアス 亡国のアキト 第3章 輝くもの天より堕つ
2209,放課後のプレアデス (2015)
2210,アルティメット・スパイダーマン ウェブ・ウォーリアーズ
2212,おまかせ！みらくるキャット団
2215,トランスフォーマーアドベンチャー
2217,這いよれ! ニャル子さんF
2218,新妹魔王の契約者 OVA(第13話)「東城刃更のハードスウィートな日常」
2223,聖闘士星矢 黄金魂 -soul of gold-
2225,ジュエルペット マジカルチェンジ
2226,ゴー！ゴー！キッチン戦隊クックルン
2227,GON -ゴン-(第2期)
2228,わしも-wasimo-(第3シリーズ)
2229,アキの奏で
2230,ハッピーカムカム
2231,音楽少女（アニメミライ）
2232,クミとチューリップ
2236,秘密結社 鷹の爪 DO
2237,怪盗ジョーカー シーズン2
2238,ラブライブ！The School Idol Movie
2239,アベンジャーズ・アッセンブル
2241,ドラゴンボールZ　復活の「F」
2243,にゅるにゅる!!KAKUSENくん (第2期)
2244,VAMPIRE HOLMES (ヴァンパイアホームズ)
2246,攻殻機動隊ARISE ALTERNATIVE ARCHITECTURE
2248,アドベンチャー・タイム
2251,フューチャーカード バディファイト100
2253,創勢のアクエリオンEVOL
2254,クレヨンしんちゃん オラの引越し物語 サボテン大襲撃
2255,弱虫ペダル Re:ROAD
2256,ロボットガールズZ プラス
2257,デュエル・マスターズVSR
2258,ツムツム
2259,天才バカヴォン ～蘇るフランダースの犬～
2260,閃乱カグラ ESTIVAL VERSUS -水着だらけの前夜祭-
2261,新劇場版 頭文字D Legend2 -闘走-
2262,四月は君の嘘 OAD(第23話)「MOMENTS」
2263,七つの大罪 -外伝- バンデット・バン
2264,ONE PIECE エピソードオブサボ 〜3兄弟の絆 奇跡の再会と受け継がれる意志〜
2265,うしおととら (TVシリーズ)
2267,キュートランスフォーマー さらなる人気者への道
2271,暁のヨナ「その背には」
2274,ガッチャマンクラウズ インサイト
2275,アイドルマスター シンデレラガールズ 2nd SEASON
2280,GOD EATER (ゴッドイーター)
2282,コードギアス 亡国のアキト 第4章 憎しみの記憶から
2285,てーきゅう 第5期
2286,攻殻機動隊 新劇場版
2287,シンドバッド 空とぶ姫と秘密の島
2293,"Wake Up, Girls! 続・劇場版"
2295,戦姫絶唱シンフォギアGX
2296,To LOVEる -とらぶる- ダークネス2nd
2303,牙狼〈GARO〉-炎の刻印- 第25話「糸車 HOME」
2308,劇場版 デート・ア・ライブ 万由里ジャッジメント
2309,純情ロマンチカ3
2310,デュラララ!!×2 転
2313,ナルどマ
2314,怪獣酒場 カンパーイ！
2316,バケモノの子
2317,失われた未来を求めて 第13話「失われた夏休みを求めて」
2318,Peeping Life Peeping Life×怪獣酒場 かいじゅうたちがいるところ
2319,インサイド・ヘッド
2321,七つの大罪 OVA「英雄たちの戯れ 〜番外編集〜」
2322,Peeping Life サッと安心、SAT x Peeping Life
2323,ポケモン・ザ・ムービーXY 光輪の超魔神 フーパ
2327,ボージャック・ホースマン シーズン2
2330,洲崎西 THE ANIMATION
2331,ゆるゆり なちゅやちゅみ！＋
2333,アイカツ！ ミュージックアワード みんなで賞をもらっちゃいまSHOW!
2334,12歳。 OVA 第2期
2335,サウスパーク シーズン19
2336,ピカチュウとポケモンおんがくたい
2338,神様はじめました 〜過去編〜
2344,映画 かいけつゾロリ うちゅうの勇者たち
2346,天体のメソッド OVA「ある少女の休日」
2347,劇場版 明治東亰恋伽 〜弦月の小夜曲〜
2348,それいけ！アンパンマン ミージャと魔法のランプ
2349,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ ヘルツ！ ショートアニメ
2350,映画 ハイ☆スピード！－Free! Starting Days－
2351,てーきゅう 第6期
2352,猫のダヤン 日本へ行く
2363,ザ・ペンギンズ from マダガスカル シーズン3
2364,ふうせんいぬティニー (第2シリーズ)
2365,蒼穹のファフナーEXODUS (第2クール)
2366,映画 Go！プリンセスプリキュア Go！Go!!豪華3本立て!!!
2367,銀魂「美味いモノは後回しにすると横取りされるからやっぱり先に食え」
2368,東北東、十七の空
2372,JKめし！
2377,すべてがFになる THE PERFECT INSIDER
2380,ブレイブビーツ
2381,弱酸性ミリオンアーサー
2382,ルパン三世 (2015)
2387,PEANUTS スヌーピー -ショートアニメ-
2388,おしりかじり虫 (第4シリーズ) 
2389,Peeping Life TV シーズン1 ??
2390,Peeping Life ZIP!×Peeping Life TV「クールジャパン最前線」
2391,終わりのセラフ 名古屋決戦編
2392,普通の女子校生が【ろこどる】やってみた。OVA
2395,ミニはま -MINIMUM HAMATORA-
2396,LEGO スター・ウォーズ／ドロイド・テイルズ
2397,ハイキュー!! セカンドシーズン
2400,デジモンアドベンチャー tri.
2401,オーバーウォッチ
2404,Fw：ハマトラ
2405,とびだすプリパラ み～んなでめざせ！アイドル☆グランプリ
2406,ポケットモンスター XY&Z
2407,映画ちびまる子ちゃん イタリアから来た少年
2408,ガールズ&パンツァー 劇場版
2409,猫なんかよんでもこない。
2412,血液型くん！3
2413,リトルプリンス 星の王子さまと私
2414,機動戦士ガンダム サンダーボルト
2416,ONE PIECE 〜アドベンチャー オブ ネブランディア〜
2417,悪魔バスター★スター・バタフライ
2419,リトルウィッチアカデミア 魔法仕掛けのパレード
2421,今際の国のアリス
2422,カード・バトルZERO
2424,終わりのセラフ OVA「吸血鬼シャハル」
2425,"ハイキュー!! セカンドシーズン OVA「VS""赤点""」"
2426,ハイスクールD×D BorN 第13話「蘇らない不死鳥」
2427,食戟のソーマ OVA
2429,ガーデン・インディゴの車窓から
2431,雨色ココア Rainy colorへようこそ！
2434,ポケットモンスター XY特別編 最強メガシンカ ～Act IV～
2435,金田一少年の事件簿R (第2シリーズ)
2436,北斗の拳イチゴ味
2440,カードファイト!! ヴァンガードG ギアースクライシス編
2441,トランスフォーマーアドベンチャー(第2期)
2442,牙狼 -紅蓮ノ月-
2443,姉ログ
2444,ノゾ×キミ
2445,ファンタジスタ ステラ
2446,劇場版 亜人 -衝動-
2447,劇場版 紅殻のパンドラ
2448,ストライク・ザ・ブラッド ヴァルキュリアの王国篇
2449,企業戦士アルスラーン
2450,東京コスモ
2453,"DIABOLIK LOVERS MORE,BLOOD"
2455,探偵チームKZ事件ノート
2457,カンフー・パンダ ザ・シリーズ
2458,どちゃもん じゅにあ
2459,サイボーグ009VSデビルマン
2460,UFO学園の秘密
2462,I LOVE スヌーピー THE PEANUTS MOVIE
2463,コチンPa!
2464,機動戦士ガンダム THE ORIGIN II 哀しみのアルテイシア
2465,それいけ！アンパンマン クリスマススペシャル 	ばいきんまんとすてきなクリスマスケーキ
2466,スター・ウォーズ/クローン・ウォーズ (テレビシリーズ シーズン6)
2467,Fate/stay night [Unlimited Blade Works] [sunny day]
2468,ビッグオーダー OVA
2471,絶滅危愚少女 Amazing Twins
2472,夏目友人帳 いつかゆきのひに
2473,GO！GO！575
2475,犬猫アワー 47都道府犬R＆にゃ～めん
2476,ストレンジ・プラス
2478,ロボットガールズZ
2482,めいたんていラスカル
2484,大きい1年生と小さな2年生
2487,生徒会役員共 OVA 第2期
2488,劇場版しまじろうのわお！ しまじろうとくじらのうた
2489,ハマトラ THE ANIMATION
2490,ダム・キーパー
2495,ニャンだ？フルチャンネル
2496,WILD ADAPTER
2498,咲-Saki- 全国編
2499,地下すぎアイドル あかえちゃん
2503,未確認で進行形 OVA
2511,そにアニ -SUPER SONICO THE ANIMATION-
2512,劇場版 TIGER & BUNNY -The Rising-
2513,とある飛空士への恋歌
2515,おにくだいすき！ゼウシくん
2516,ジョバンニの島
2521,"Wake Up, Girls！"
2522,攻殻機動隊入門あらいず
2523,リトルバスターズ！EX
2524,銀の匙 Silver Spoon 第2期
2526,プピポー！
2528,ノラガミ OAD
2529,父を探して
2530,黒の栖-クロノス-
2531,君のいる町 OAD
2532,もうひとつの未来を。
2534,"Wake Up, Girls! 七人のアイドル"
2535,劇場版 世界一初恋 〜横澤隆史の場合〜
2539,頭文字D Final Stage
2540,木の葉化石の夏
2541,ドラゴンボール改（魔人ブウ編）
2542,エスカ＆ロジーのアトリエ ～黄昏の空の錬金術士～
2544,エクスメイデン 居酒屋たまき
2546,レディ ジュエルペット
2547,戦国無双SP ～真田の章～
2549,テンカイナイト
2550,わしも-wasimo-
2556,監督不行届
2560,ドラえもん 新・のび太の大魔境〜ペコと5人の探検隊〜
2561,名探偵コナン 異次元の狙撃手
2564,ロボカーポリー(第2期)
2565,ミュータント タートルズ(2014)
2566,エクスメイデン
2568,ナンダカベロニカ
2569,FAIRY TAIL(第2期)
2571,おへんろ。〜八十八歩記〜
2572,マジンボーン
2575,ラブライブ！ School idol project (第2期)
2577,ピンポン THE ANIMATION
2578,ぷちます!!-プチプチ・アイドルマスター-
2585,暴れん坊力士!!松太郎
2588,M3-ソノ黒キ鋼-
2589,プリティーリズム・オールスターセレクション
2590,遊☆戯☆王ARC‐V
2592,風雲維新ダイショーグン
2597,GO‐GO たまごっち！
2598,クレヨンしんちゃん ガチンコ！逆襲のロボとーちゃん
2601,ヒーローバンク
2602,ポケットモンスター XY特別編 最強メガシンカ ～Act I～
2603,いなり、こんこん、恋いろは。 OVA「いなり、コンコン、蝉しぐれ。」
2605,くつだる。
2606,GJ部＠
2607,ハヤテのごとく! (アニサンOVA)
2609,聖闘士星矢 Legend of Sanctuary
2611,ディスク・ウォーズ：アベンジャーズ
2613,史上最強の弟子ケンイチ 闇の襲撃
2616,さどんです
2617,デュエル・マスターズ VS
2618,カードファイト!! ヴァンガード レギオンメイト編
2619,最近、妹のようすがちょっとおかしいんだが。 OVA「萌亜の初恋メモリー？ 16年目のハッピークリスマス」
2620,Peeping Life HKT48 × Peeping Life
2621,鷹の爪7 ～女王陛下のジョブーブ～
2624,アルモニ
2626,南の島のデラちゃん
2627,ももんず さんどうぃっち
2628,12歳。 OVA 第1期
2629,Go!Go!家電男子 シーズン2
2630,信長協奏曲
2632,熱血人面犬◀◀LIFE IS MOVIE▶▶
2634,鬼斬娘 再戦
2636,RAIL WARS!
2637,それいけ！アンパンマン りんごぼうやとみんなの願い
2639,神羅万象～天地神明の章～
2645,ひめゴト
2649,人生相談テレビアニメーション「人生」
2653,闇芝居（2期）
2654,PSYCHO-PASS サイコパス 新編集版
2658,K MISSING KINGS
2661,ペルソナ4 ザ・ゴールデン
2662,あの夏で待ってる 特別編
2663,ピカチュウ、これなんのカギ?
2666,あいまいみー ～妄想カタストロフ～
2667,時季(とき)は巡る～TOKYO STATION～
2668,宇宙兄弟#0
2669,みならいディーバ（※生アニメ）
2670,フランチェスカ
2671,弱虫ペダル Re:RIDE
2674,思い出のマーニー
2675,常住戦陣!!ムシブギョー
2676,ボージャック・ホースマン シーズン1
2677,ONE PIECE “3D2Y” エースの死を越えて! ルフィ仲間との誓い
2678,サウスパーク シーズン18
2680,モモキュンソード
2683,ガンダムさん
2684,真 ストレンジ・プラス
2685,みじかもん
2686,ガールズ&パンツァー OVA「これが本当のアンツィオ戦です!」
2687,ポケモン・ザ・ムービーXY 破壊の繭とディアンシー
2688,さばげぶっ！ OVA
2689,幕末Rock OVA「湯煙推理劇（ミステリー）!温泉怪事件ぜよ!」
2690,Peeping Life Peeping Life × 自動車点検整備推進運動
2691,サラとダックン シリーズ2
2692,Re：␣ハマトラ
2696,LUPIN THE IIIRD 次元大介の墓標
2697,目玉焼きの黄身 いつつぶす？
2698,新劇場版 頭文字D Legend1 -覚醒-
2699,TERRAFORMARS バグズ2号編 (テラフォーマーズ)
2701,劇場版カードファイト!! ヴァンガード ネオンメサイア
2702,STAND BY ME ドラえもん
2703,アオハライド OAD
2704,Fate/kaleid liner プリズマ☆イリヤ ツヴァイ！ ショートアニメ
2705,劇場版gdgd妖精sっていう映画はどうかな…?
2706,アカ斬る！劇場
2707,Hybrid Child
2708,弱虫ペダル GRANDE ROAD
2711,ログ・ホライズン 第2シリーズ
2714,牙狼〈GARO〉-炎の刻印-
2715,IS＜インフィニット・ストラトス＞ 2 OVA ワールド・パージ
2717,TERRAFORMARS (テラフォーマーズ)
2720,日本アニメ(ーター)見本市
2721,蟲師 続章(第2期)
2722,ナノ・インベーダーズ
2724,怪盗ジョーカー
2725,寄生獣 セイの格率
2732,宇宙戦艦ヤマト2199 追憶の航海
2733,おしりかじり虫 第3シリーズ
2751,トライブクルクル
2752,まじっく快斗1412
2753,カリメロ(2014)
2754,劇場版「進撃の巨人」
2755,宇宙戦艦ヤマト2199 星巡る方舟
2756,がんばれ！ルルロロ(第2シリーズ)
2757,BROTHERS CONFLICT (OVA)
2760,ハイキュー!! OVA「リエーフ見参！」
2761,テイルズ オブ ゼスティリア ～導師の夜明け～
2762,名探偵コナン 江戸川コナン失踪事件 史上最悪の二日間
2763,サンタ・カンパニー
2765,山田くんと7人の魔女 (OAD)
2767,こんな私たちがなりゆきでヒロインになった結果www (なりヒロwww)
2769,Steins;Gate 聡明叡智のコグニティブ・コンピューティング
2770,この男子、石化に悩んでます。
2771,ポケットモンスター XY特別編 最強メガシンカ ～Act II～
2772,奇魂侍
2773,うぇいくあっぷがーるZOO！
2775,銀魂「布団に入ってから拭き残しに気付いて寝るに寝れない時もある」
2778,ガンダム Gのレコンギスタ
2780,ニセコイ OVA
2781,LOVE STAGE OVA「チョットジャナクッテ」
2782,ティグルくんとヴァナディーちゅ
2783,Peeping Life – WE ARE THE HERO –
2784,映画ハピネスチャージプリキュア！ 人形の国のバレリーナ
2785,劇場版 アイカツ！
2786,新テニスの王子様 OVA2 vs Genius10
2788,ZEPHYR
2790,バディ・コンプレックス 完結編-あの空に還る未来で-
2791,かなかなかぞく
